"_type","id_vea","name","oferta","parents","price","unit_price"
"VeaArticle","441674","KNORR CALDO CUBO REGULAR CAJA VERDURA 12UN","","Menú,Almacén,Caldos y Sopas,Caldos","$22.25","$1.85 x Unidades"
"VeaArticle","442650","KNORR CALDO CUBO REGULAR CAJA ZAPALLO CON CHOCLO 6UN","","Menú,Almacén,Caldos y Sopas,Caldos","$19.00","$3.17 x Unidades"
"VeaArticle","441677","WILDE CALDO CUBO REGULAR CAJA VERDURA 12UN","","Menú,Almacén,Caldos y Sopas,Caldos","$17.00","$1.42 x Unidades"
"VeaArticle","14392","ADOBO DOS ANCLAS PARA PIZZA SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$12.29","$49.16 x 100 Gr"
"VeaArticle","203003","ADOBO PARA PIZZA LA PARMESANA SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$10.75","$43 x 100 Gr"
"VeaArticle","464620","ANIS ALICANTE EN GRANO 25GR-ANÍS-PAQ-GR.-25","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$9.19","$36.76 x 100 Gr"
"VeaArticle","284185","BICARBONATO LA PARMESANA X 50 GR","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$5.69","$11.38 x 100 Gr"
"VeaArticle","19964","CEBOLLA ALICANTE DESHIDRATADA SOBRE X 50 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$23.85","$47.7 x 100 Gr"
"VeaArticle","207589","CHIMICHURRI VEA X 50 GR PAQ 50 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$19.19","$38.38 x 100 Gr"
"VeaArticle","284162","CONDIMENTO PARA ARROZ LA PARMESANA PAQUETE 25 GR","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$9.49","$37.96 x 100 Gr"
"VeaArticle","374614","CROCANTE DE ESPECIAS TAU DELTA X115GR-FCO-GR.-115","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$35.15","$305.65 x Kg"
"VeaArticle","454602","KNORR SABORIZADOR CUBO CAJA ALBAHACA Y AJO 4UN","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$17.19","$45.24 x 100 Gr"
"VeaArticle","454603","KNORR SABORIZADOR CUBO CAJA AZAFRAN Y TOMILLO 4UN","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$17.19","$45.24 x 100 Gr"
"VeaArticle","454600","KNORR SABORIZADOR CUBO CAJA CREMA Y VERDEO 4UN","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$17.19","$45.24 x 100 Gr"
"VeaArticle","454601","KNORR SABORIZADOR CUBO CAJA CUATRO QUESOS 4UN","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$17.19","$45.24 x 100 Gr"
"VeaArticle","454604","KNORR SABORIZADOR CUBO CAJA MOSTAZA Y VINO 4UN","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$17.19","$45.24 x 100 Gr"
"VeaArticle","454590","KNORR SABORIZADOR CUBO CAJA PANCETA Y CEBOLLA 4UN","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$17.19","$45.24 x 100 Gr"
"VeaArticle","454538","KNORR SABORIZADOR GRANULADO SOBRE CHAMPIGNON 4SOB","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$17.19","$61.39 x 100 Gr"
"VeaArticle","454705","KNORR SABORIZADOR GRANULADO SOBRE CURRY 4SOB","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$17.19","$61.39 x 100 Gr"
"VeaArticle","454540","KNORR SABORIZADOR GRANULADO SOBRE PROVENZAL 4SOB","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$17.19","$61.39 x 100 Gr"
"VeaArticle","454537","KNORR SABORIZADOR GRANULADO SOBRE TOMATE, CEBOLLA Y MORRON 4SOB","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$17.19","$61.39 x 100 Gr"
"VeaArticle","454539","KNORR SABORIZADOR GRANULADO SOBRE TOMILLO Y LIMON 4SOB","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$17.19","$61.39 x 100 Gr"
"VeaArticle","218941","MEZCLA DE ESPECIAS DOS ANCLAS SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$8.69","$34.76 x 100 Gr"
"VeaArticle","113841","PROVENZAL ALICANTE SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Especias,Provenzal","$15.85","$63.4 x 100 Gr"
"VeaArticle","35220","PROVENZAL ALICANTE SOBRE 50 G","","Menú,Almacén,Aderezos y Cond.,Especias,Provenzal","$29.25","$58.5 x 100 Gr"
"VeaArticle","35224","PROVENZAL DOS ANCLAS SOBRE 25 G.","","Menú,Almacén,Aderezos y Cond.,Especias,Provenzal","$12.65","$50.6 x 100 Gr"
"VeaArticle","202595","PROVENZAL LA PARMESANA SOB 100 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Provenzal","$59.79","$597.9 x Kg"
"VeaArticle","35681","PIMIENTA NEGRA DOS ANCLAS MOLIDA SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Especias,Pimienta Negra","$23.99","$95.96 x 100 Gr"
"VeaArticle","202593","PIMIENTA NEGRA LA PARMESANA MOLIDA SOB 50 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Pimienta Negra","$41.00","$82 x 100 Gr"
"VeaArticle","34550","PIMIENTA BLANCA ALICANTE EN GRANO SOB 25 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Pimienta Blanca","$27.15","$108.6 x 100 Gr"
"VeaArticle","445934","PIMIENTA BLANCA ALICANTE X50GR-PAQ-GR.-50","","Menú,Almacén,Aderezos y Cond.,Especias,Pimienta Blanca","$50.19","$100.38 x 100 Gr"
"VeaArticle","35593","PIMIENTA BLANCA DOS ANCLAS EN GRANO SOBRE 50 G","","Menú,Almacén,Aderezos y Cond.,Especias,Pimienta Blanca","$69.49","$138.98 x 100 Gr"
"VeaArticle","34735","PIMIENTA BLANCA DOS ANCLAS MOLIDA SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Especias,Pimienta Blanca","$31.99","$127.96 x 100 Gr"
"VeaArticle","202579","PIMIENTA BLANCA LA PARMESANA MOLIDA SOBRE 50 G","","Menú,Almacén,Aderezos y Cond.,Especias,Pimienta Blanca","$52.10","$104.2 x 100 Gr"
"VeaArticle","152454","PIMIENTA BLANCA VEA MOLIDA SOB 25 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Pimienta Blanca","$28.99","$115.96 x 100 Gr"
"VeaArticle","152452","PIMIENTA BLANCA VEA MOLIDA SOB 50 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Pimienta Blanca","$49.69","$99.38 x 100 Gr"
"VeaArticle","1683","PIMIENTA POO BLANCA X 60 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Pimienta Blanca","$8.40","$33.6 x 100 Gr"
"VeaArticle","34326","PIMENTON ALICANTE PAQUETE X 25 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Pimentón","$9.85","$39.4 x 100 Gr"
"VeaArticle","445935","PIMENTON ALICANTE X50GR-PAQ-GR.-50","","Menú,Almacén,Aderezos y Cond.,Especias,Pimentón","$18.25","$36.5 x 100 Gr"
"VeaArticle","202573","PIMENTON LA PARMESANA EXTRA SOBRE 50 G","","Menú,Almacén,Aderezos y Cond.,Especias,Pimentón","$18.95","$37.9 x 100 Gr"
"VeaArticle","152449","PIMENTÓN VEA EXTRA DULCE SOB 25 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Pimentón","$9.65","$38.6 x 100 Gr"
"VeaArticle","34093","PEREJIL ALICANTE DESHIDRATADO SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Especias,Perejil","$21.35","$85.4 x 100 Gr"
"VeaArticle","202572","PEREJIL LA PARMESANA SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Especias,Perejil","$13.75","$55 x 100 Gr"
"VeaArticle","33303","OREGANO ALICANTE SOBRE 50 G","","Menú,Almacén,Aderezos y Cond.,Especias,Orégano","$25.39","$50.78 x 100 Gr"
"VeaArticle","33322","OREGANO DOS ANCLAS SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Especias,Orégano","$13.75","$55 x 100 Gr"
"VeaArticle","284183","ORÉGANO LA PARMESANA PAQUETE 50 GR","","Menú,Almacén,Aderezos y Cond.,Especias,Orégano","$19.58","$39.16 x 100 Gr"
"VeaArticle","202567","OREGANO LA PARMESANA SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Especias,Orégano","$12.15","$48.6 x 100 Gr"
"VeaArticle","152447","ORÉGANO VEA EN HOJAS BSA 25 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Orégano","$13.20","$52.8 x 100 Gr"
"VeaArticle","32674","NUEZ MOSCADA ALICANTE ENTERA SOBRE 20 G","","Menú,Almacén,Aderezos y Cond.,Especias,Nuez Moscada","$20.89","$104.45 x 100 Gr"
"VeaArticle","146129","NUEZ MOSCADA DOS ANCLAS MOLIDA SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Especias,Nuez Moscada","$35.10","$140.4 x 100 Gr"
"VeaArticle","203002","NUEZ MOSCADA LA PARMESANA EN GRANO SOBRE 10 G","","Menú,Almacén,Aderezos y Cond.,Especias,Nuez Moscada","$52.10","$521 x 100 Gr"
"VeaArticle","202564","NUEZ MOSCADA LA PARMESANA MOLIDA SOB 25 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Nuez Moscada","$41.65","$166.6 x 100 Gr"
"VeaArticle","216465","NUEZ MOSCADA VEA BLI 2 UN 8 GRS BLI 2 UN.","","Menú,Almacén,Aderezos y Cond.,Especias,Nuez Moscada","$45.85","$573.12 x 100 Gr"
"VeaArticle","465928","COMINO ALICANTE-BSA-GR.-25","","Menú,Almacén,Aderezos y Cond.,Especias,Comino","$15.99","$63.96 x 100 Gr"
"VeaArticle","284182","COMINO LA PARMESANA X 50 GR","","Menú,Almacén,Aderezos y Cond.,Especias,Comino","$18.65","$37.3 x 100 Gr"
"VeaArticle","152445","COMINO VEA SOB 25 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Comino","$7.15","$28.6 x 100 Gr"
"VeaArticle","145984","CANELA DOS ANCLAS MOLIDA 50 G","","Menú,Almacén,Aderezos y Cond.,Especias,Canela","$15.79","$52.63 x 100 Gr"
"VeaArticle","464619","CANELA MOLIDA NATURAL INTEGRAL ALICANTE 25G-CANELA-PAQ-GR.-25","","Menú,Almacén,Aderezos y Cond.,Especias,Canela","$11.75","$47 x 100 Gr"
"VeaArticle","205345","AZAFRAN LA PARMESANA 0,2 G SOBRE 2 U","","Menú,Almacén,Aderezos y Cond.,Especias,Azafrán","$75.75","$18937.5 x 100 Gr"
"VeaArticle","146128","ALBAHACA DOS ANCLAS SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Especias,Albahaca","$13.39","$53.56 x 100 Gr"
"VeaArticle","282446","ALBAHACA LA PARMESANA PAQUETE 20 GR","","Menú,Almacén,Aderezos y Cond.,Especias,Albahaca","$12.15","$60.75 x 100 Gr"
"VeaArticle","145981","AJO DOS ANCLAS EN POLVO SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Especias,Ajo","$11.55","$46.2 x 100 Gr"
"VeaArticle","203077","AJO LA PARMESANA EN POLVO SOBRE 25 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Ajo","$9.49","$37.96 x 100 Gr"
"VeaArticle","343441","AJO LA PARMESANA PAQUETE 25 GR","","Menú,Almacén,Aderezos y Cond.,Especias,Ajo","$17.35","$69.4 x 100 Gr"
"VeaArticle","445936","AJI MOLIDO ALICANTE X50GR-PAQ-GR.-50","","Menú,Almacén,Aderezos y Cond.,Especias,Ají Molido","$15.79","$31.58 x 100 Gr"
"VeaArticle","13281","AJI MOLIDO DOS ANCLAS SOBRE 50 G","","Menú,Almacén,Aderezos y Cond.,Especias,Ají Molido","$15.85","$31.7 x 100 Gr"
"VeaArticle","268225","AJÍ MOLIDO DOS ANCLAS X 25 GR PAQ 25 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Ají Molido","$10.15","$40.6 x 100 Gr"
"VeaArticle","203005","AJÍ MOLIDO LA PARMESANA SOB 50 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Ají Molido","$16.65","$33.3 x 100 Gr"
"VeaArticle","152439","AJÍ MOLIDO VEA SOB 25 GR.","","Menú,Almacén,Aderezos y Cond.,Especias,Ají Molido","$6.59","$26.36 x 100 Gr"
"VeaArticle","22812","CONDIMENTO ALICANTE PARA ARROZ SOBRE X 25 GR.","","Menú,Almacén,Aderezos y Cond.,Sal,Condimentos","$12.00","$48 x 100 Gr"
"VeaArticle","22835","CONDIMENTO ALICANTE PARA AVES SOBRE X 25 GR.","","Menú,Almacén,Aderezos y Cond.,Sal,Condimentos","$17.75","$71 x 100 Gr"
"VeaArticle","22840","CONDIMENTO ALICANTE PARA CARNES SOBRE X 25 GR.","","Menú,Almacén,Aderezos y Cond.,Sal,Condimentos","$10.79","$43.16 x 100 Gr"
"VeaArticle","22780","CONDIMENTO ALICANTE PARA PIZZA SOBRE X 50 GR.","","Menú,Almacén,Aderezos y Cond.,Sal,Condimentos","$22.79","$45.58 x 100 Gr"
"VeaArticle","464617","CONDIMENTO ALICANTE VEGETALES COCIDOS NAT 25G-PAQ-GR.-25","","Menú,Almacén,Aderezos y Cond.,Sal,Condimentos","$11.79","$47.16 x 100 Gr"
"VeaArticle","465932","CONDIMENTO ALICANTE-BSA-GR.-25","","Menú,Almacén,Aderezos y Cond.,Sal,Condimentos","$13.19","$52.76 x 100 Gr"
"VeaArticle","465923","CONDIMENTO ALICANTE-PARA PESCADO GRANDE-BSA-GR.-25","","Menú,Almacén,Aderezos y Cond.,Sal,Condimentos","$12.60","$50.4 x 100 Gr"
"VeaArticle","218937","CONDIMENTO DOS ANCLAS PARA CHIMICHURRI SOBRE 25 G","","Menú,Almacén,Aderezos y Cond.,Sal,Condimentos","$9.85","$39.4 x 100 Gr"
"VeaArticle","402089","CONDIMENTO DOS ANCLAS X25GR-PARA CARNES-SOB-GR.-25","","Menú,Almacén,Aderezos y Cond.,Sal,Condimentos","$10.75","$43 x 100 Gr"
"VeaArticle","128245","CONDIMENTO LA VIRGINIA PARA PIZZA PAQUETE X 25 GR.","","Menú,Almacén,Aderezos y Cond.,Sal,Condimentos","$12.35","$49.4 x 100 Gr"
"VeaArticle","207609","CONDIMENTO VEA X 25 GR PARA PIZZA PAQ 25 GR.","","Menú,Almacén,Aderezos y Cond.,Sal,Condimentos","$12.10","$48.4 x 100 Gr"
"VeaArticle","442385","SAL CELUSAL LIGHT X470 GRS-PAQ-GR.-470","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Diet y Light","$58.85","$125.21 x Kg"
"VeaArticle","450279","SAL CELUSAL LIGHT-PVC-GR.-230","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Diet y Light","$54.65","$232.55 x Kg"
"VeaArticle","450282","SAL CELUSAL LIGHT-PVC-GR.-470","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Diet y Light","$72.25","$153.72 x Kg"
"VeaArticle","1654","SAL DOS ANCLAS LIGHT FINA CAJA 500 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Diet y Light","$59.75","$119.5 x Kg"
"VeaArticle","148678","SAL DOS ANCLAS LIGHT FINA CON ESPECIAS SALERO ESTUCHE 300 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Diet y Light","$73.49","$244.97 x Kg"
"VeaArticle","148679","SAL DOS ANCLAS LIGHT FINA CON HIERBAS SALERO ESTUCHE 300 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Diet y Light","$73.49","$244.97 x Kg"
"VeaArticle","237465","SAL FINA CELUSAL LIGHT ESTUCHE 500 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Diet y Light","$65.45","$130.9 x Kg"
"VeaArticle","215066","SAL GENSER MODIFICADA TARRO 90 GR","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Modif. y Saborizada","$37.19","$413.22 x Kg"
"VeaArticle","454605","SABORIZADOR KNORR-CUBOS-SOJA-CJA-GR.-38","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$17.19","$45.24 x 100 Gr"
"VeaArticle","282450","TOMILLO LA PARMESANA X 20 GR","","Menú,Almacén,Aderezos y Cond.,Especias,Otras Especies","$13.89","$69.45 x 100 Gr"
"VeaArticle","1725","SAL DOS ANCLAS SALERO CON ESPECIAS PVC 200 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Condimentada","$42.75","$213.75 x Kg"
"VeaArticle","1724","SAL DOS ANCLAS SALERO CON HIERBAS PVC 200 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Condimentada","$42.75","$213.75 x Kg"
"VeaArticle","1667","SAL GRUESA CELUSAL CAJA 1 KG","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Gruesa","$16.55","$16.55 x Kg"
"VeaArticle","36234","SAL GRUESA CELUSAL PAQUETE 1 KG","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Gruesa","$12.04","$12.04 x Kg"
"VeaArticle","1669","SAL ENTREFINA CELUSAL CAJA 1 KG","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Entrefina","$19.15","$19.15 x Kg"
"VeaArticle","36220","SAL ENTREFINA CELUSAL PAQUETE 1 KG","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Entrefina","$14.65","$14.65 x Kg"
"VeaArticle","1670","SAL ENTREFINA CELUSAL PVC 1 KG","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Entrefina","$43.79","$43.79 x Kg"
"VeaArticle","199689","SAL ENTREFINA DOS ANCLAS PARRILLERA ESTUCHE 500 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Entrefina","$7.50","$15 x Kg"
"VeaArticle","121926","SAL ENTREFINA DOS ANCLAS PARRILLERA PAQUETE 1 KG","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Entrefina","$13.48","$13.48 x Kg"
"VeaArticle","1666","SAL ENTREFINA DOS ANCLAS PARRILLERA SALERO PVC 750 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Entrefina","$37.45","$49.93 x Kg"
"VeaArticle","368263","SAL VEA ENTREFINA-CJA-GR.-100","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Entrefina","$17.55","$175.5 x Kg"
"VeaArticle","1659","SAL FINA CELUSAL CAJA 500 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Fina","$10.76","$21.52 x Kg"
"VeaArticle","36225","SAL FINA CELUSAL PAQUETE 500 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Fina","$9.55","$19.1 x Kg"
"VeaArticle","260686","SAL FINA CELUSAL PLUS CON HIERRO PAQUETE 500 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Fina","$16.60","$33.2 x Kg"
"VeaArticle","1652","SAL FINA CELUSAL SALERO PVC 500 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Fina","$35.00","$70 x Kg"
"VeaArticle","36452","SAL FINA DOS ANCLAS ESTUCHE 500 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Fina","$12.25","$24.5 x Kg"
"VeaArticle","36385","SAL FINA DOS ANCLAS SALERO FRASCO 250 G","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Fina","$25.10","$100.4 x Kg"
"VeaArticle","382133","SAL FINA DOS ANCLAS X500GR-TRILAMINADO-PAQ-GR.-500","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Fina","$8.94","$17.88 x Kg"
"VeaArticle","368261","SAL VEA FINA-CJA-GR.-500","","Menú,Almacén,Aderezos y Cond.,Sal,Sal Fina","$11.29","$22.58 x Kg"
"VeaArticle","38301","SALSA ALICANTE EN POLVO BLANCA SOBRE X 1 UN.","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsas Deshidratadas","$11.95","$29.88 x 100 Gr"
"VeaArticle","449215","SALSA KNORR EN POLVO-DESHIDRATADA-4 QUESOS-SOB-GR.-35","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsas Deshidratadas","$26.29","$75.11 x 100 Gr"
"VeaArticle","374986","ADEREZO PARA ENSALADA TAU DELTA X250CC-CESAR-BOT-CC.-250","","Menú,Almacén,Aderezos y Cond.,Salsas,Aderezos","$38.49","$116.64 x Lt"
"VeaArticle","461502","ADEREZO TAU DELTA-CHEDDAR-BOT-GR.-300","","Menú,Almacén,Aderezos y Cond.,Salsas,Aderezos","$46.25","$154.17 x Kg"
"VeaArticle","472191","MAGGI JUGOSO HORNO CARNECRIOLLA X23GAR-PAQ-GR.-23","","Menú,Almacén,Aderezos y Cond.,Salsas,Aderezos","$23.45","$101.96 x 100 Gr"
"VeaArticle","472194","MAGGI JUGOSO HORNO ESTOFDOCARNE X25G-PAQ-GR.-25","","Menú,Almacén,Aderezos y Cond.,Salsas,Aderezos","$23.45","$93.8 x 100 Gr"
"VeaArticle","472822","MAGGI JUGOSO HORNO POLLO AL LIMÓN X24GCL-PAQ-GR.-24","","Menú,Almacén,Aderezos y Cond.,Salsas,Aderezos","$23.45","$97.71 x 100 Gr"
"VeaArticle","472202","MAGGI JUGOSO HORNO POLLO AL LIMON X24G-PAQ-GR.-24","","Menú,Almacén,Aderezos y Cond.,Salsas,Aderezos","$23.45","$97.71 x 100 Gr"
"VeaArticle","472204","MAGGI JUGOSO HORNO POLLO MEDITERRANEO X25G-PAQ-GR.-25","","Menú,Almacén,Aderezos y Cond.,Salsas,Aderezos","$23.45","$93.8 x 100 Gr"
"VeaArticle","472224","MAGGI JUGOSOHORNO POLLOPIMENTON X30G-PAQ-GR.-30","","Menú,Almacén,Aderezos y Cond.,Salsas,Aderezos","$23.45","$78.17 x 100 Gr"
"VeaArticle","429023","SABORIZADOR PARA HORNO CON BOLSA-FINAS HIERBAS-BSA-GR.-30","","Menú,Almacén,Aderezos y Cond.,Salsas,Aderezos","$22.35","$74.5 x 100 Gr"
"VeaArticle","429024","SABORIZADOR PARA HORNO CON BOLSA-PIMENTÓN NACIONAL-BSA-GR.-30","","Menú,Almacén,Aderezos y Cond.,Salsas,Aderezos","$22.35","$74.5 x 100 Gr"
"VeaArticle","408082","SALSA CAESAR DOS ANCLAS X350GR-BOT-GR.-350","","Menú,Almacén,Aderezos y Cond.,Salsas,Aderezos","$59.40","$169.71 x Kg"
"VeaArticle","454502","SAZONADOR MAGGI-POLLO-MOSTAZA, MIEL Y ESPECIAS-PAQ-GR.-30","","Menú,Almacén,Aderezos y Cond.,Salsas,Aderezos","$24.72","$82.4 x 100 Gr"
"VeaArticle","473685","SALSA DE SOJA CASALTA X 400ML-FCO-ML.-400","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsas Frías","$77.15","$192.88 x Lt"
"VeaArticle","358651","SALSA DE SOJA DOS ANCLAS LIGHT X 250CC","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsas Frías","$82.75","$331 x Lt"
"VeaArticle","375468","SALSA DE SOJA DOS ANCLAS X250CC-PREMIUM-BOT-CC.-250","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsas Frías","$76.89","$307.56 x Lt"
"VeaArticle","466176","SALSA DE SOJA VEA-BOT-ML.-500","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsas Frías","$69.49","$138.98 x Lt"
"VeaArticle","455145","SALSA DOS ANCLAS-PVC-GR.-360","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsas Frías","$64.85","$180.14 x Kg"
"VeaArticle","462324","SALSA DULCE TAU DELTA CARAMELO-PMO-GR.-390","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsas Frías","$35.19","$90.23 x Kg"
"VeaArticle","462326","SALSA DULCE TAU DELTA CHOCOLATE-PMO-GR.-390","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsas Frías","$38.00","$97.44 x Kg"
"VeaArticle","462325","SALSA DULCE TAU DELTA FRUTILLA-PMO-GR.-390","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsas Frías","$46.89","$120.23 x Kg"
"VeaArticle","210693","SALSA LA PARMESANA DE SOJA X 300 CC.","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsas Frías","$26.15","$87.17 x Kg"
"VeaArticle","466342","CHIMICHURRI VEA-BOT-GR.-300","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsa Criolla y Chimich.","$51.35","$171.17 x Kg"
"VeaArticle","445937","CHIMICHURRI ALICANTE X50GR-PAQ-GR.-50","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsa Criolla y Chimich.","$26.99","$53.98 x 100 Gr"
"VeaArticle","282445","CHIMICHURRI LA PARMESANA X 25 GR","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsa Criolla y Chimich.","$13.15","$52.6 x 100 Gr"
"VeaArticle","210690","CHIMICHURRI LA PARMESANA X 300 CC.","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsa Criolla y Chimich.","$35.85","$119.5 x Kg"
"VeaArticle","444867","HELLMANN´S CHIMICHURRI SQUEEZE 355GRS","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsa Criolla y Chimich.","$82.45","$232.25 x Kg"
"VeaArticle","394621","SALSA TAU DELTA CHIMICHURRI-BOT-GR.-250","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsa Criolla y Chimich.","$38.49","$113.21 x Lt"
"VeaArticle","465628","HELLMANN´S SALSA GOLF SQUEEZE 350CC","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsa Golf","$34.75","$99.29 x Kg"
"VeaArticle","466610","SALSA GOLF FANACOA-SALSA GOLF-DOY-GR.-250","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsa Golf","$14.65","$58.6 x Kg"
"VeaArticle","413576","SALSA GOLF LA CAMPAGNOLA X250GR-DOY-GR.-250","","Menú,Almacén,Aderezos y Cond.,Salsas,Salsa Golf","$17.25","$69 x Kg"
"VeaArticle","246251","MOSTAZA ALELUYA CON MIEL HONEY MUSTARD FUERTE POMO 200 G","","Menú,Almacén,Aderezos y Cond.,Salsas,Mostazas","$39.10","$195.5 x Kg"
"VeaArticle","246250","MOSTAZA ALELUYA CON MIEL HONEY MUSTARD SUAVE POMO 200 G","","Menú,Almacén,Aderezos y Cond.,Salsas,Mostazas","$39.10","$195.5 x Kg"
"VeaArticle","424311","MOSTAZA ALELUYA-PET-GR.-180","","Menú,Almacén,Aderezos y Cond.,Salsas,Mostazas","$24.10","$133.89 x Kg"
"VeaArticle","408081","MOSTAZA CON MIEL DOS ANCLAS X375GR-BOT-GR.-375","","Menú,Almacén,Aderezos y Cond.,Salsas,Mostazas","$76.15","$203.07 x Kg"
"VeaArticle","344970","MOSTAZA DANICA X 220 GR","","Menú,Almacén,Aderezos y Cond.,Salsas,Mostazas","$11.99","$54.5 x Kg"
"VeaArticle","428257","MOSTAZA NATURA-DOY-GR.-250","","Menú,Almacén,Aderezos y Cond.,Salsas,Mostazas","$15.19","$60.76 x Kg"
"VeaArticle","466230","SAVORA MOSTAZA CON MIEL SQUEEZE 220G","","Menú,Almacén,Aderezos y Cond.,Salsas,Mostazas","$39.69","$180.41 x Kg"
"VeaArticle","466227","SAVORA MOSTAZA ORIGINAL DOYPACK 250G","","Menú,Almacén,Aderezos y Cond.,Salsas,Mostazas","$16.65","$66.6 x Kg"
